time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-23 03:32:10.107942,6:27:12.260000,OFF,MODE_15W_6CORE,13,8,4,4,10,85,3,0,0,1936440,1936440,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.0,43.45,3692,3325
2021-06-23 03:32:10.615374,6:27:12.770000,OFF,MODE_15W_6CORE,16,11,9,29,21,67,12,0,0,2034508,2034508,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.0,43.45,3651,3350
2021-06-23 03:32:11.130115,6:27:13.280000,OFF,MODE_15W_6CORE,20,18,15,18,22,73,0,0,0,2139808,2139808,0,150,OFF,OFF,OFF,0.0,42.5,43.0,45.0,43.0,43.45,3692,3375
2021-06-23 03:32:11.701741,6:27:13.860000,OFF,MODE_15W_6CORE,15,28,11,17,70,28,11,0,0,2341864,2341864,0,150,OFF,OFF,OFF,0.0,42.5,43.0,45.0,43.0,43.45,3610,3390
2021-06-23 03:32:12.259086,6:27:14.410000,OFF,MODE_15W_6CORE,13,12,14,10,15,14,11,0,0,2248700,2248700,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.0,43.45,2871,3358
2021-06-23 03:32:12.836501,6:27:14.990000,OFF,MODE_15W_6CORE,16,19,17,7,16,14,0,0,0,2268320,2268320,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.0,43.0,43.45,2625,3315
2021-06-23 03:32:13.325265,6:27:15.480000,OFF,MODE_15W_6CORE,14,20,15,16,40,62,12,0,0,2508216,2508216,0,150,OFF,OFF,OFF,0.0,42.5,43.0,45.0,43.0,43.45,3446,3322
2021-06-23 03:32:13.864027,6:27:16.020000,OFF,MODE_15W_6CORE,20,15,15,18,13,90,10,0,0,2637256,2637256,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.0,43.45,3651,3339
2021-06-23 03:32:14.397636,6:27:16.550000,OFF,MODE_15W_6CORE,13,16,11,7,5,82,0,0,0,2780988,2780988,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.0,43.45,3692,3357
2021-06-23 03:32:14.919933,6:27:17.070000,OFF,MODE_15W_6CORE,4,7,9,7,9,25,68,0,0,2847820,2847820,0,150,OFF,OFF,OFF,0.0,43.0,43.0,45.0,45.5,44.05,8587,3606
2021-06-23 03:32:15.429383,6:27:17.580000,OFF,MODE_15W_6CORE,16,18,18,12,16,19,96,0,0,2848200,2848200,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,46.5,44.05,11769,3977
2021-06-23 03:32:15.940419,6:27:18.090000,OFF,MODE_15W_6CORE,22,20,16,14,18,17,0,0,0,2849272,2849272,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.55,8135,4158
2021-06-23 03:32:16.456676,6:27:18.610000,OFF,MODE_15W_6CORE,6,6,7,4,11,7,0,0,0,2850112,2850112,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.5,44.55,5012,4193
2021-06-23 03:32:16.967971,6:27:19.120000,OFF,MODE_15W_6CORE,9,11,7,7,11,7,99,0,0,2987724,2987724,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.5,45.5,44.55,7108,4310
2021-06-23 03:32:17.487317,6:27:19.640000,OFF,MODE_15W_6CORE,13,13,9,18,6,12,0,0,0,2988196,2988196,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,44.55,4725,4326
2021-06-23 03:32:18.010918,6:27:20.170000,OFF,MODE_15W_6CORE,11,11,11,13,13,9,99,0,0,2988124,2988124,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.5,44.5,44.55,4642,4338
2021-06-23 03:32:18.526908,6:27:20.680000,OFF,MODE_15W_6CORE,11,6,6,9,1,1,0,0,0,2989540,2989540,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.0,44.7,5300,4372
2021-06-23 03:32:19.036300,6:27:21.190000,OFF,MODE_15W_6CORE,11,8,7,5,5,7,0,0,0,2988216,2988216,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,44.7,3979,4358
2021-06-23 03:32:19.551339,6:27:21.710000,OFF,MODE_15W_6CORE,12,18,15,16,10,7,0,0,0,2988288,2988288,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.1,6491,4429
2021-06-23 03:32:20.067334,6:27:22.220000,OFF,MODE_15W_6CORE,9,15,11,11,13,9,0,0,0,2988996,2988996,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.0,44.1,4601,4435
2021-06-23 03:32:20.589843,6:27:22.740000,OFF,MODE_15W_6CORE,7,7,5,5,7,2,99,0,0,2989496,2989496,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,45.5,44.1,5793,4477
2021-06-23 03:32:21.098172,6:27:23.250000,OFF,MODE_15W_6CORE,11,10,4,11,10,9,0,0,0,2987848,2987848,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.0,44.1,4971,4492
2021-06-23 03:32:21.612104,6:27:23.770000,OFF,MODE_15W_6CORE,12,19,15,10,9,9,0,0,0,2987952,2987952,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.0,44.0,44.25,4102,4481
2021-06-23 03:32:22.128489,6:27:24.280000,OFF,MODE_15W_6CORE,14,9,11,6,9,10,0,0,0,2990536,2990536,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.25,6122,4528
2021-06-23 03:32:22.641187,6:27:24.800000,OFF,MODE_15W_6CORE,7,7,3,5,2,5,0,0,0,2989268,2989268,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.25,4225,4519
2021-06-23 03:32:23.156530,6:27:25.310000,OFF,MODE_15W_6CORE,13,13,9,10,16,16,99,0,0,2989316,2989316,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,45.5,44.25,6491,4573
2021-06-23 03:32:23.667792,6:27:25.820000,OFF,MODE_15W_6CORE,11,16,11,11,8,13,0,0,0,2989264,2989264,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.6,4971,4583
2021-06-23 03:32:24.186426,6:27:26.340000,OFF,MODE_15W_6CORE,5,9,9,9,5,7,0,0,0,2989916,2989916,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.0,44.6,4020,4569
2021-06-23 03:32:24.695914,6:27:26.850000,OFF,MODE_15W_6CORE,9,2,13,9,6,4,0,0,0,2989140,2989140,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.6,5546,4593
2021-06-23 03:32:25.209873,6:27:27.360000,OFF,MODE_15W_6CORE,16,13,6,10,11,11,0,0,0,2988948,2988948,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.75,4184,4583
2021-06-23 03:32:25.728002,6:27:27.880000,OFF,MODE_15W_6CORE,11,12,12,11,18,17,99,0,0,2989052,2989052,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,45.5,44.75,7190,4645
2021-06-23 03:32:26.244941,6:27:28.400000,OFF,MODE_15W_6CORE,7,6,5,9,4,3,0,0,0,2990028,2990028,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.55,4642,4645
2021-06-23 03:32:26.769101,6:27:28.920000,OFF,MODE_15W_6CORE,13,5,9,7,11,7,0,0,0,2988964,2988964,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,44.5,44.55,4184,4634
2021-06-23 03:32:27.279368,6:27:29.430000,OFF,MODE_15W_6CORE,11,18,11,11,6,13,0,0,0,2989068,2989068,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.9,5341,4650
2021-06-23 03:32:27.799153,6:27:29.950000,OFF,MODE_15W_6CORE,17,13,11,11,11,9,0,0,0,2989144,2989144,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.9,4307,4643
2021-06-23 03:32:28.313460,6:27:30.470000,OFF,MODE_15W_6CORE,1,7,1,7,7,8,0,0,0,2990480,2990480,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,45.0,45.2,6532,4683
2021-06-23 03:32:28.826962,6:27:30.980000,OFF,MODE_15W_6CORE,11,5,9,11,7,11,0,0,0,2988584,2988584,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,44.5,45.2,4396,4677
2021-06-23 03:32:29.345095,6:27:31.500000,OFF,MODE_15W_6CORE,16,11,9,8,12,15,99,0,0,2988672,2988672,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,46.5,44.75,5711,4698
2021-06-23 03:32:29.857458,6:27:32.010000,OFF,MODE_15W_6CORE,10,14,11,13,11,5,0,0,0,2990120,2990120,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,44.5,44.75,5218,4708
2021-06-23 03:32:30.370394,6:27:32.520000,OFF,MODE_15W_6CORE,8,4,3,7,1,3,0,0,0,2990252,2990252,0,150,OFF,OFF,OFF,0.0,44.0,44.0,45.5,44.5,44.75,3979,4694
2021-06-23 03:32:30.881843,6:27:33.040000,OFF,MODE_15W_6CORE,13,17,8,9,11,11,0,0,0,2989440,2989440,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,45.0,44.75,6081,4721
2021-06-23 03:32:31.395947,6:27:33.550000,OFF,MODE_15W_6CORE,16,13,6,11,9,12,0,0,0,2989076,2989076,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,45.0,44.75,4437,4715
2021-06-23 03:32:31.917087,6:27:34.070000,OFF,MODE_15W_6CORE,11,10,7,13,9,8,99,0,0,2989904,2989904,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,46.0,44.9,6450,4747
2021-06-23 03:32:32.430031,6:27:34.580000,OFF,MODE_15W_6CORE,5,9,9,4,4,3,0,0,0,2989300,2989300,0,150,OFF,OFF,OFF,0.0,44.0,44.0,45.5,45.0,44.9,4725,4747
2021-06-23 03:32:32.940315,6:27:35.090000,OFF,MODE_15W_6CORE,10,14,10,13,10,13,0,0,0,2989280,2989280,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,44.5,45.1,3979,4733
2021-06-23 03:32:33.453578,6:27:35.610000,OFF,MODE_15W_6CORE,17,10,15,13,15,8,0,0,0,2989136,2989136,0,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,45.1,5916,4754
2021-06-23 03:32:33.971353,6:27:36.130000,OFF,MODE_15W_6CORE,4,13,5,4,7,7,0,0,0,2989492,2989492,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,44.5,44.95,4314,4746
2021-06-23 03:32:34.487839,6:27:36.640000,OFF,MODE_15W_6CORE,11,9,5,9,9,6,99,0,0,2989008,2989008,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.5,46.0,44.95,6738,4780
2021-06-23 03:32:35.000758,6:27:37.160000,OFF,MODE_15W_6CORE,12,14,9,7,13,11,0,0,0,2988612,2988612,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.0,45.0,45.1,4684,4779
2021-06-23 03:32:35.520063,6:27:37.670000,OFF,MODE_15W_6CORE,8,14,16,11,15,9,0,0,0,2989244,2989244,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,44.5,45.1,4143,4768
2021-06-23 03:32:36.033539,6:27:38.190000,OFF,MODE_15W_6CORE,9,3,7,5,4,3,0,0,0,2989848,2989848,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.0,45.1,5382,4778
2021-06-23 03:32:36.543698,6:27:38.700000,OFF,MODE_15W_6CORE,9,8,7,6,6,9,0,0,0,2988544,2988544,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,45.0,45.1,4108,4767
2021-06-23 03:32:37.059122,6:27:39.210000,OFF,MODE_15W_6CORE,19,19,17,13,7,8,0,0,0,2988764,2988764,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,46.0,45.1,6779,4799
2021-06-23 03:32:37.574696,6:27:39.730000,OFF,MODE_15W_6CORE,15,11,11,8,11,10,1,0,0,2989736,2989736,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.0,45.4,4725,4798
2021-06-23 03:32:38.100039,6:27:40.250000,OFF,MODE_15W_6CORE,11,11,7,3,1,3,99,0,0,2989976,2989976,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,46.0,45.4,4930,4800
2021-06-23 03:32:38.608100,6:27:40.760000,OFF,MODE_15W_6CORE,11,12,5,9,15,13,0,0,0,2989200,2989200,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.5,45.85,5136,4805
2021-06-23 03:32:39.121069,6:27:41.280000,OFF,MODE_15W_6CORE,17,13,8,15,7,9,0,0,0,2988732,2988732,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.0,45.85,4190,4796
2021-06-23 03:32:39.637949,6:27:41.790000,OFF,MODE_15W_6CORE,22,7,11,6,8,5,0,0,0,2989652,2989652,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.5,45.5,45.4,6409,4819
2021-06-23 03:32:40.150155,6:27:42.300000,OFF,MODE_15W_6CORE,2,4,4,4,5,2,0,0,0,2989104,2989104,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.0,45.4,4273,4811
2021-06-23 03:32:40.666178,6:27:42.820000,OFF,MODE_15W_6CORE,13,13,11,9,17,11,99,0,0,2988864,2988864,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,47.0,45.25,6163,4830
2021-06-23 03:32:41.177044,6:27:43.330000,OFF,MODE_15W_6CORE,10,14,9,13,9,11,0,0,0,2988956,2988956,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.5,45.25,5053,4833
2021-06-23 03:32:41.697506,6:27:43.850000,OFF,MODE_15W_6CORE,13,14,3,3,4,12,0,0,0,2989748,2989748,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.0,45.45,4108,4823
2021-06-23 03:32:42.209238,6:27:44.360000,OFF,MODE_15W_6CORE,6,5,11,9,5,7,0,0,0,2989024,2989024,0,150,OFF,OFF,OFF,0.0,44.5,44.5,46.5,45.0,45.45,5711,4835
2021-06-23 03:32:42.723611,6:27:44.880000,OFF,MODE_15W_6CORE,13,12,10,15,10,13,0,0,0,2988656,2988656,0,150,OFF,OFF,OFF,0.0,44.5,45.0,46.5,45.5,45.45,4314,4828
2021-06-23 03:32:43.245478,6:27:45.400000,OFF,MODE_15W_6CORE,11,15,13,10,10,15,99,0,0,2988908,2988908,0,150,OFF,OFF,OFF,0.0,44.5,44.5,47.0,46.5,45.45,6902,4856
2021-06-23 03:32:43.758182,6:27:45.910000,OFF,MODE_15W_6CORE,4,9,11,5,7,5,0,0,0,2989736,2989736,0,150,OFF,OFF,OFF,0.0,44.5,45.0,46.5,45.5,45.45,4766,4855
2021-06-23 03:32:44.270760,6:27:46.430000,OFF,MODE_15W_6CORE,5,8,5,9,8,6,0,0,0,2988924,2988924,0,150,OFF,OFF,OFF,0.0,44.5,45.0,46.5,45.5,45.45,3856,4842
2021-06-23 03:32:44.783968,6:27:46.940000,OFF,MODE_15W_6CORE,19,12,11,11,15,15,0,0,0,2988872,2988872,0,150,OFF,OFF,OFF,0.0,45.0,45.0,46.5,45.5,45.45,5587,4851
2021-06-23 03:32:45.298932,6:27:47.450000,OFF,MODE_15W_6CORE,8,15,6,11,10,11,0,0,0,2990172,2990172,0,150,OFF,OFF,OFF,0.0,44.5,45.0,47.0,45.5,45.6,4355,4845
2021-06-23 03:32:45.813735,6:27:47.970000,OFF,MODE_15W_6CORE,7,7,3,3,5,9,48,0,0,2990376,2990376,0,150,OFF,OFF,OFF,0.0,45.0,44.5,47.0,46.5,45.6,6820,4869
2021-06-23 03:32:46.324967,6:27:48.480000,OFF,MODE_15W_6CORE,11,4,8,11,7,11,0,0,0,2989064,2989064,0,150,OFF,OFF,OFF,0.0,45.0,45.0,46.5,45.5,45.6,4519,4865
2021-06-23 03:32:46.844259,6:27:49,OFF,MODE_15W_6CORE,13,20,12,18,11,6,99,0,0,2989168,2989168,0,150,OFF,OFF,OFF,0.0,45.0,45.0,47.0,46.0,45.6,4642,4862
2021-06-23 03:32:47.357176,6:27:49.510000,OFF,MODE_15W_6CORE,6,13,9,9,12,6,0,0,0,2990012,2990012,0,150,OFF,OFF,OFF,0.0,45.0,45.0,47.0,45.5,45.75,5382,4869
2021-06-23 03:32:47.869239,6:27:50.020000,OFF,MODE_15W_6CORE,5,5,3,5,7,7,0,0,0,2989696,2989696,0,150,OFF,OFF,OFF,0.0,45.0,45.0,46.5,45.5,45.75,4020,4859
2021-06-23 03:32:48.382114,6:27:50.540000,OFF,MODE_15W_6CORE,11,13,9,10,15,12,0,0,0,2988924,2988924,0,150,OFF,OFF,OFF,15.686274509803921,45.0,45.0,47.0,46.0,46.2,6409,4877
2021-06-23 03:32:48.895014,6:27:51.050000,OFF,MODE_15W_6CORE,15,15,10,13,7,11,0,0,0,2988540,2988540,0,150,OFF,OFF,OFF,50.98039215686274,45.0,45.5,46.5,45.5,46.2,4601,4873
2021-06-23 03:32:49.417958,6:27:51.570000,OFF,MODE_15W_6CORE,6,12,6,7,11,5,99,0,0,2990028,2990028,0,150,OFF,OFF,OFF,50.98039215686274,45.0,45.0,47.0,47.0,46.2,5916,4885
2021-06-23 03:32:49.924367,6:27:52.080000,OFF,MODE_15W_6CORE,5,4,11,7,11,6,0,0,0,2988676,2988676,0,150,OFF,OFF,OFF,50.98039215686274,45.0,45.0,46.5,46.0,46.2,4971,4886
2021-06-23 03:32:50.438295,6:27:52.590000,OFF,MODE_15W_6CORE,13,13,15,9,10,6,0,0,0,2989016,2989016,0,150,OFF,OFF,OFF,50.98039215686274,45.0,45.0,46.5,45.5,46.2,4026,4877
2021-06-23 03:32:50.952307,6:27:53.110000,OFF,MODE_15W_6CORE,12,14,9,15,17,11,0,0,0,2989252,2989252,0,150,OFF,OFF,OFF,50.98039215686274,45.0,45.0,46.5,46.0,45.6,6245,4892
2021-06-23 03:32:51.469737,6:27:53.620000,OFF,MODE_15W_6CORE,9,7,5,5,5,5,0,0,0,2989908,2989908,0,150,OFF,OFF,OFF,50.98039215686274,45.0,45.0,46.5,45.5,45.6,4355,4886
2021-06-23 03:32:51.982495,6:27:54.140000,OFF,MODE_15W_6CORE,6,8,4,9,15,9,99,0,0,2988832,2988832,0,150,OFF,OFF,OFF,50.98039215686274,45.0,44.5,46.5,46.5,45.6,6368,4902
2021-06-23 03:32:52.495093,6:27:54.650000,OFF,MODE_15W_6CORE,17,13,13,2,13,15,0,0,0,2989888,2989888,0,150,OFF,OFF,OFF,50.98039215686274,44.5,45.0,46.5,45.5,45.6,4889,4902
2021-06-23 03:32:53.013801,6:27:55.170000,OFF,MODE_15W_6CORE,12,11,9,9,11,15,0,0,0,2989560,2989560,0,150,OFF,OFF,OFF,50.98039215686274,44.5,45.0,46.5,45.5,45.6,4190,4894
2021-06-23 03:32:53.530212,6:27:55.680000,OFF,MODE_15W_6CORE,37,8,6,26,11,8,0,0,0,2507956,2507956,0,150,OFF,OFF,OFF,50.98039215686274,44.5,45.0,47.0,45.5,45.6,6204,4908
2021-06-23 03:32:54.041612,6:27:56.200000,OFF,MODE_15W_6CORE,38,23,13,13,11,25,0,0,0,1292176,1292176,0,150,OFF,OFF,OFF,50.98039215686274,44.5,45.0,46.5,45.0,45.45,4684,4905
2021-06-23 03:32:54.555312,6:27:56.710000,OFF,MODE_15W_6CORE,13,13,11,10,11,20,0,0,0,1292516,1292516,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.5,46.0,45.0,45.45,4026,4896
2021-06-23 03:32:55.071469,6:27:57.230000,OFF,MODE_15W_6CORE,9,15,9,9,5,9,0,0,0,1293232,1293232,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.5,46.5,45.0,45.25,3862,4886
2021-06-23 03:32:55.589361,6:27:57.740000,OFF,MODE_15W_6CORE,5,5,9,3,7,4,0,0,0,1293132,1293132,0,150,OFF,OFF,OFF,50.98039215686274,44.5,44.5,46.0,45.0,45.25,3569,4873
2021-06-23 03:32:56.102674,6:27:58.260000,OFF,MODE_15W_6CORE,11,9,7,8,9,11,0,0,0,1292084,1292084,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.5,46.0,45.0,45.25,3569,4860
2021-06-23 03:32:56.616774,6:27:58.770000,OFF,MODE_15W_6CORE,15,10,13,10,13,8,0,0,0,1291884,1291884,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.0,46.0,45.0,45.1,3733,4849
2021-06-23 03:32:57.134070,6:27:59.290000,OFF,MODE_15W_6CORE,15,11,7,5,6,7,0,0,0,1292992,1292992,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.5,46.0,44.5,45.1,3733,4838
2021-06-23 03:32:57.649675,6:27:59.800000,OFF,MODE_15W_6CORE,9,2,5,3,3,3,0,0,0,1292364,1292364,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.0,46.0,44.5,44.75,3487,4825
2021-06-23 03:32:58.159257,6:28:00.310000,OFF,MODE_15W_6CORE,11,15,6,14,15,10,0,0,0,1292196,1292196,0,150,OFF,OFF,OFF,50.98039215686274,44.0,44.0,46.0,44.5,44.75,3610,4813
2021-06-23 03:32:58.674717,6:28:00.830000,OFF,MODE_15W_6CORE,14,14,9,12,8,13,0,0,0,1292284,1292284,0,150,OFF,OFF,OFF,50.98039215686274,43.5,44.0,45.5,44.5,44.75,3780,4804
2021-06-23 03:32:59.190556,6:28:01.340000,OFF,MODE_15W_6CORE,3,13,5,2,5,5,0,0,0,1293464,1293464,0,150,OFF,OFF,OFF,50.98039215686274,43.5,44.0,45.5,44.0,44.75,3528,4792
