time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-23 03:35:21.485628,6:30:23.640000,OFF,MODE_15W_6CORE,20,11,14,12,31,69,10,0,0,1525104,1525104,0,150,OFF,OFF,OFF,0.0,41.0,42.0,43.0,42.0,42.15,3692,3099
2021-06-23 03:35:21.998318,6:30:24.150000,OFF,MODE_15W_6CORE,34,21,12,23,32,40,8,0,0,1594944,1594944,0,150,OFF,OFF,OFF,0.0,41.0,42.0,43.5,41.5,42.45,3528,3142
2021-06-23 03:35:22.515739,6:30:24.670000,OFF,MODE_15W_6CORE,16,18,14,13,8,88,11,0,0,1698820,1698820,0,150,OFF,OFF,OFF,0.0,41.0,41.5,43.5,42.0,42.45,3774,3199
2021-06-23 03:35:23.027563,6:30:25.180000,OFF,MODE_15W_6CORE,9,9,7,4,25,78,7,0,0,1842216,1842216,0,150,OFF,OFF,OFF,0.0,41.0,41.5,43.5,41.5,42.45,3692,3240
2021-06-23 03:35:23.544916,6:30:25.700000,OFF,MODE_15W_6CORE,16,13,14,8,80,33,4,0,0,1989320,1989320,0,150,OFF,OFF,OFF,0.0,41.0,42.0,43.5,42.0,42.45,3856,3287
2021-06-23 03:35:24.063938,6:30:26.220000,OFF,MODE_15W_6CORE,14,16,15,13,94,17,14,0,0,2154984,2154984,0,150,OFF,OFF,OFF,0.0,41.0,41.5,43.5,42.0,42.45,3979,3337
2021-06-23 03:35:24.582526,6:30:26.740000,OFF,MODE_15W_6CORE,11,13,5,9,68,20,0,0,0,2251592,2251592,0,150,OFF,OFF,OFF,0.0,41.0,42.0,43.5,42.0,42.45,3856,3371
2021-06-23 03:35:25.095581,6:30:27.250000,OFF,MODE_15W_6CORE,9,5,2,5,5,2,5,0,0,2250312,2250312,0,150,OFF,OFF,OFF,0.0,41.0,42.0,43.0,42.0,42.45,3199,3361
2021-06-23 03:35:25.614415,6:30:27.770000,OFF,MODE_15W_6CORE,13,10,11,9,9,36,0,0,0,2347680,2347680,0,150,OFF,OFF,OFF,0.0,41.5,42.0,43.5,42.0,42.1,3404,3363
2021-06-23 03:35:26.129558,6:30:28.280000,OFF,MODE_15W_6CORE,19,15,12,17,54,50,0,0,0,2564752,2564752,0,150,OFF,OFF,OFF,0.0,41.0,42.0,43.5,42.0,42.1,3815,3388
2021-06-23 03:35:26.644511,6:30:28.800000,OFF,MODE_15W_6CORE,13,13,7,6,76,26,0,0,0,2782568,2782568,0,150,OFF,OFF,OFF,0.0,41.5,42.0,43.5,42.0,42.45,3897,3415
2021-06-23 03:35:27.157066,6:30:29.310000,OFF,MODE_15W_6CORE,9,9,5,6,16,16,70,0,0,2849364,2849364,0,150,OFF,OFF,OFF,0.0,41.5,41.5,43.5,44.0,42.45,7888,3639
2021-06-23 03:35:27.674583,6:30:29.830000,OFF,MODE_15W_6CORE,20,18,27,18,23,15,93,0,0,2849840,2849840,0,150,OFF,OFF,OFF,0.0,42.0,42.0,44.0,45.0,43.3,11728,4024
2021-06-23 03:35:28.191668,6:30:30.350000,OFF,MODE_15W_6CORE,15,18,15,11,14,13,0,0,0,2852048,2852048,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.5,43.3,8875,4244
2021-06-23 03:35:28.707842,6:30:30.860000,OFF,MODE_15W_6CORE,7,9,3,3,3,4,1,0,0,2853148,2853148,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.0,42.9,5094,4281
2021-06-23 03:35:29.225702,6:30:31.380000,OFF,MODE_15W_6CORE,9,13,7,5,16,7,99,0,0,2990288,2990288,0,150,OFF,OFF,OFF,0.0,42.0,42.0,44.0,44.0,42.9,6820,4387
2021-06-23 03:35:29.737107,6:30:31.890000,OFF,MODE_15W_6CORE,10,16,13,8,11,12,0,0,0,2990764,2990764,0,150,OFF,OFF,OFF,0.0,42.0,42.5,43.5,42.5,43.1,4848,4405
2021-06-23 03:35:30.254306,6:30:32.410000,OFF,MODE_15W_6CORE,11,13,8,10,7,9,0,0,0,2992388,2992388,0,150,OFF,OFF,OFF,0.0,41.5,42.5,44.0,43.0,43.1,4108,4394
2021-06-23 03:35:30.769217,6:30:32.920000,OFF,MODE_15W_6CORE,9,7,5,3,5,13,0,0,0,2991592,2991592,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.0,43.1,5464,4434
2021-06-23 03:35:31.279417,6:30:33.430000,OFF,MODE_15W_6CORE,4,15,9,9,9,6,0,0,0,2990160,2990160,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,42.5,43.1,4061,4420
2021-06-23 03:35:31.793564,6:30:33.950000,OFF,MODE_15W_6CORE,14,16,12,15,10,10,87,0,0,2991876,2991876,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,44.0,43.1,6984,4509
2021-06-23 03:35:32.309054,6:30:34.460000,OFF,MODE_15W_6CORE,13,6,7,8,7,7,1,0,0,2992544,2992544,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.0,43.25,4684,4514
2021-06-23 03:35:32.828296,6:30:34.980000,OFF,MODE_15W_6CORE,5,5,5,3,7,7,99,0,0,2991600,2991600,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.5,43.25,4273,4507
2021-06-23 03:35:33.341055,6:30:35.500000,OFF,MODE_15W_6CORE,14,13,12,10,9,11,0,0,0,2990888,2990888,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.0,43.7,5177,4528
2021-06-23 03:35:33.855282,6:30:36.010000,OFF,MODE_15W_6CORE,13,15,14,12,10,8,0,0,0,2991748,2991748,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.0,43.7,4190,4517
2021-06-23 03:35:34.371589,6:30:36.530000,OFF,MODE_15W_6CORE,7,7,7,16,10,7,0,0,0,2992780,2992780,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.5,43.5,43.25,6450,4574
2021-06-23 03:35:34.883428,6:30:37.040000,OFF,MODE_15W_6CORE,9,7,4,3,5,5,0,0,0,2991908,2991908,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.5,43.25,4314,4567
2021-06-23 03:35:35.400708,6:30:37.560000,OFF,MODE_15W_6CORE,12,11,11,12,13,13,99,0,0,2991028,2991028,0,150,OFF,OFF,OFF,0.0,42.5,42.5,44.5,44.5,43.1,5834,4602
2021-06-23 03:35:35.911793,6:30:38.070000,OFF,MODE_15W_6CORE,17,14,12,10,11,7,1,0,0,2991868,2991868,0,150,OFF,OFF,OFF,0.0,42.0,43.0,44.5,43.0,43.1,5136,4616
2021-06-23 03:35:36.434695,6:30:38.590000,OFF,MODE_15W_6CORE,5,3,9,5,3,3,0,0,0,2992724,2992724,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.5,43.5,43.1,3979,4600
2021-06-23 03:35:36.949653,6:30:39.100000,OFF,MODE_15W_6CORE,6,9,9,6,9,9,0,0,0,2992036,2992036,0,150,OFF,OFF,OFF,0.0,42.5,42.5,44.5,43.5,43.1,5793,4630
2021-06-23 03:35:37.464287,6:30:39.620000,OFF,MODE_15W_6CORE,16,7,10,17,9,11,0,0,0,2991656,2991656,0,150,OFF,OFF,OFF,0.0,42.0,42.5,44.0,43.5,43.25,4273,4621
2021-06-23 03:35:37.985166,6:30:40.140000,OFF,MODE_15W_6CORE,10,13,11,12,13,14,99,0,0,2993028,2993028,0,150,OFF,OFF,OFF,0.0,42.5,42.5,45.0,45.0,43.25,6738,4673
2021-06-23 03:35:38.496494,6:30:40.650000,OFF,MODE_15W_6CORE,2,9,0,5,7,3,0,0,0,2992444,2992444,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.25,4725,4674
2021-06-23 03:35:39.007889,6:30:41.160000,OFF,MODE_15W_6CORE,11,9,7,11,9,12,0,0,0,2992036,2992036,0,150,OFF,OFF,OFF,0.0,42.5,42.5,44.5,43.0,43.6,3856,4655
2021-06-23 03:35:39.520208,6:30:41.670000,OFF,MODE_15W_6CORE,17,10,18,10,13,11,0,0,0,2991512,2991512,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.6,5670,4678
2021-06-23 03:35:40.037042,6:30:42.190000,OFF,MODE_15W_6CORE,7,11,6,11,10,11,0,0,0,2992124,2992124,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.4,4314,4670
2021-06-23 03:35:40.550779,6:30:42.710000,OFF,MODE_15W_6CORE,2,7,4,9,5,7,99,0,0,2992176,2992176,0,150,OFF,OFF,OFF,0.0,42.5,42.5,44.5,44.5,43.4,6861,4718
2021-06-23 03:35:41.061216,6:30:43.220000,OFF,MODE_15W_6CORE,13,7,11,9,10,11,0,0,0,2991908,2991908,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.6,4519,4713
2021-06-23 03:35:41.579295,6:30:43.730000,OFF,MODE_15W_6CORE,12,12,9,9,17,13,80,0,0,2991764,2991764,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.6,4396,4707
2021-06-23 03:35:42.094083,6:30:44.250000,OFF,MODE_15W_6CORE,13,7,7,8,7,7,0,0,0,2993264,2993264,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.75,5341,4720
2021-06-23 03:35:42.603966,6:30:44.760000,OFF,MODE_15W_6CORE,3,5,5,5,7,7,2,0,0,2991560,2991560,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,43.75,3979,4705
2021-06-23 03:35:43.118027,6:30:45.270000,OFF,MODE_15W_6CORE,20,10,8,12,15,13,5,0,0,2991648,2991648,0,150,OFF,OFF,OFF,0.0,43.0,43.0,44.5,44.0,44.2,6491,4740
2021-06-23 03:35:43.631225,6:30:45.790000,OFF,MODE_15W_6CORE,12,13,12,14,8,9,0,0,0,2991256,2991256,0,150,OFF,OFF,OFF,0.0,42.5,43.0,45.0,43.5,44.2,4601,4737
2021-06-23 03:35:44.153791,6:30:46.310000,OFF,MODE_15W_6CORE,11,7,7,5,5,9,99,0,0,2992348,2992348,0,150,OFF,OFF,OFF,0.0,43.0,43.0,45.0,45.0,44.2,5711,4756
2021-06-23 03:35:44.659264,6:30:46.810000,OFF,MODE_15W_6CORE,8,13,7,9,10,7,0,0,0,2991900,2991900,0,150,OFF,OFF,OFF,0.0,43.0,43.0,44.5,43.5,44.35,4971,4759
2021-06-23 03:35:45.174013,6:30:47.330000,OFF,MODE_15W_6CORE,6,18,11,10,6,11,0,0,0,2991892,2991892,0,150,OFF,OFF,OFF,0.0,42.5,43.0,44.5,43.5,44.35,4061,4747
2021-06-23 03:35:45.690758,6:30:47.850000,OFF,MODE_15W_6CORE,16,11,12,10,13,7,0,0,0,2992284,2992284,0,150,OFF,OFF,OFF,0.0,42.5,43.0,45.0,44.0,43.6,6286,4774
2021-06-23 03:35:46.204815,6:30:48.360000,OFF,MODE_15W_6CORE,7,3,5,5,5,7,0,0,0,2992696,2992696,0,150,OFF,OFF,OFF,0.0,43.0,43.0,45.0,43.5,43.6,4314,4766
2021-06-23 03:35:46.720578,6:30:48.880000,OFF,MODE_15W_6CORE,6,17,6,8,8,7,99,0,0,2991600,2991600,0,150,OFF,OFF,OFF,0.0,43.0,43.0,45.0,45.0,43.75,6286,4792
2021-06-23 03:35:47.231077,6:30:49.390000,OFF,MODE_15W_6CORE,10,10,13,17,13,13,0,0,0,2991532,2991532,0,150,OFF,OFF,OFF,0.0,42.5,43.0,45.0,43.5,43.75,4889,4794
2021-06-23 03:35:47.746805,6:30:49.900000,OFF,MODE_15W_6CORE,6,10,10,3,15,12,0,0,0,2993164,2993164,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,43.5,43.75,4108,4783
2021-06-23 03:35:48.262174,6:30:50.420000,OFF,MODE_15W_6CORE,7,3,5,5,11,3,0,0,0,2991840,2991840,0,150,OFF,OFF,OFF,0.0,43.0,43.0,45.0,44.0,43.75,5629,4796
2021-06-23 03:35:48.771700,6:30:50.930000,OFF,MODE_15W_6CORE,15,10,15,6,9,11,0,0,0,2991324,2991324,0,150,OFF,OFF,OFF,0.0,42.5,43.5,45.0,44.0,43.9,4190,4787
2021-06-23 03:35:49.289226,6:30:51.440000,OFF,MODE_15W_6CORE,8,19,11,15,15,9,99,0,0,2992168,2992168,0,150,OFF,OFF,OFF,0.0,43.0,43.0,45.5,45.0,43.9,6902,4820
2021-06-23 03:35:49.803789,6:30:51.960000,OFF,MODE_15W_6CORE,13,11,7,8,3,5,0,0,0,2992788,2992788,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,43.95,4766,4819
2021-06-23 03:35:50.326637,6:30:52.480000,OFF,MODE_15W_6CORE,5,9,5,3,7,1,5,0,0,2991620,2991620,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,43.5,43.95,3774,4803
2021-06-23 03:35:50.831941,6:30:52.990000,OFF,MODE_15W_6CORE,13,10,12,14,15,20,0,0,0,2991444,2991444,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,43.95,5464,4813
2021-06-23 03:35:51.345458,6:30:53.500000,OFF,MODE_15W_6CORE,15,17,11,8,9,6,0,0,0,2991516,2991516,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,44.1,4314,4806
2021-06-23 03:35:51.860497,6:30:54.010000,OFF,MODE_15W_6CORE,10,15,3,9,5,5,4,0,0,2992340,2992340,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,45.0,44.1,6861,4836
2021-06-23 03:35:52.371948,6:30:54.530000,OFF,MODE_15W_6CORE,7,6,6,7,5,9,0,0,0,2992084,2992084,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,44.4,4437,4830
2021-06-23 03:35:52.889038,6:30:55.040000,OFF,MODE_15W_6CORE,8,16,7,16,12,13,99,0,0,2992116,2992116,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.4,4560,4826
2021-06-23 03:35:53.401351,6:30:55.560000,OFF,MODE_15W_6CORE,11,12,11,11,13,9,0,0,0,2992672,2992672,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.5,44.0,44.4,5382,4834
2021-06-23 03:35:53.916328,6:30:56.070000,OFF,MODE_15W_6CORE,4,7,5,7,3,5,0,0,0,2992456,2992456,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.5,44.0,44.4,4067,4824
2021-06-23 03:35:54.430375,6:30:56.580000,OFF,MODE_15W_6CORE,8,9,11,7,9,10,0,0,0,2991796,2991796,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.0,44.5,44.55,6204,4842
2021-06-23 03:35:54.943173,6:30:57.100000,OFF,MODE_15W_6CORE,12,12,9,11,15,11,0,0,0,2992004,2992004,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.0,44.0,44.55,4478,4837
2021-06-23 03:35:55.463626,6:30:57.620000,OFF,MODE_15W_6CORE,9,12,11,9,15,11,99,0,0,2992084,2992084,0,150,OFF,OFF,OFF,0.0,43.5,43.5,46.0,45.5,44.4,6122,4855
2021-06-23 03:35:55.974681,6:30:58.130000,OFF,MODE_15W_6CORE,9,3,7,8,5,5,0,0,0,2992032,2992032,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.0,44.4,4889,4855
2021-06-23 03:35:56.486440,6:30:58.640000,OFF,MODE_15W_6CORE,10,8,9,13,9,13,0,0,0,2991688,2991688,0,150,OFF,OFF,OFF,0.0,43.0,43.5,45.5,44.0,44.25,3938,4843
2021-06-23 03:35:57.000163,6:30:59.150000,OFF,MODE_15W_6CORE,18,19,16,11,14,13,0,0,0,2991868,2991868,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.25,6081,4859
2021-06-23 03:35:57.516995,6:30:59.670000,OFF,MODE_15W_6CORE,11,9,6,3,11,2,0,0,0,2992476,2992476,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.25,4396,4853
2021-06-23 03:35:58.037993,6:31:00.190000,OFF,MODE_15W_6CORE,7,5,5,5,7,7,99,0,0,2991256,2991256,0,150,OFF,OFF,OFF,0.0,43.5,43.5,46.0,45.5,44.45,6491,4874
2021-06-23 03:35:58.543679,6:31:00.700000,OFF,MODE_15W_6CORE,11,15,11,11,11,18,0,0,0,2991884,2991884,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.45,4766,4872
2021-06-23 03:35:59.056401,6:31:01.210000,OFF,MODE_15W_6CORE,14,18,11,8,6,9,0,0,0,2991540,2991540,0,150,OFF,OFF,OFF,0.0,43.5,43.5,45.5,44.5,44.25,4061,4862
2021-06-23 03:35:59.573588,6:31:01.730000,OFF,MODE_15W_6CORE,4,6,7,11,7,5,1,0,0,2992572,2992572,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.25,5629,4872
2021-06-23 03:36:00.084463,6:31:02.240000,OFF,MODE_15W_6CORE,5,9,6,7,5,9,0,0,0,2991404,2991404,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.6,4102,4862
2021-06-23 03:36:00.599551,6:31:02.750000,OFF,MODE_15W_6CORE,19,10,15,16,13,11,99,0,0,2991116,2991116,0,150,OFF,OFF,OFF,0.0,43.5,43.5,46.0,46.0,44.6,7026,4888
2021-06-23 03:36:01.118567,6:31:03.270000,OFF,MODE_15W_6CORE,9,11,14,13,11,6,0,0,0,2992132,2992132,0,150,OFF,OFF,OFF,0.0,43.5,43.5,46.0,44.5,44.75,4766,4886
2021-06-23 03:36:01.639681,6:31:03.790000,OFF,MODE_15W_6CORE,7,11,7,5,7,5,71,0,0,2992700,2992700,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,45.0,44.75,4396,4881
2021-06-23 03:36:02.146927,6:31:04.300000,OFF,MODE_15W_6CORE,15,9,7,4,13,6,0,0,0,2991532,2991532,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,45.0,44.75,5259,4885
2021-06-23 03:36:02.662686,6:31:04.820000,OFF,MODE_15W_6CORE,8,17,15,7,10,11,0,0,0,2991884,2991884,0,150,OFF,OFF,OFF,0.0,43.5,44.0,45.5,44.5,44.75,4190,4877
2021-06-23 03:36:03.178748,6:31:05.330000,OFF,MODE_15W_6CORE,6,11,14,11,13,14,0,0,0,2992176,2992176,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,45.5,44.75,6656,4897
2021-06-23 03:36:03.694548,6:31:05.850000,OFF,MODE_15W_6CORE,3,7,5,2,3,3,0,0,0,2992944,2992944,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,44.5,44.9,4396,4892
2021-06-23 03:36:04.207625,6:31:06.360000,OFF,MODE_15W_6CORE,14,14,8,13,11,4,99,0,0,2991576,2991576,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,46.5,44.9,5670,4900
2021-06-23 03:36:04.718984,6:31:06.870000,OFF,MODE_15W_6CORE,12,10,14,14,7,9,0,0,0,2991872,2991872,0,150,OFF,OFF,OFF,0.0,44.0,44.0,45.5,45.0,45.05,5094,4902
2021-06-23 03:36:05.234602,6:31:07.390000,OFF,MODE_15W_6CORE,11,9,7,9,10,9,0,0,0,2992684,2992684,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,45.0,45.05,4149,4894
2021-06-23 03:36:05.754256,6:31:07.910000,OFF,MODE_15W_6CORE,25,9,5,5,31,11,0,0,0,2606976,2606976,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,45.0,45.2,6409,4910
2021-06-23 03:36:06.264504,6:31:08.420000,OFF,MODE_15W_6CORE,24,22,18,15,53,28,0,0,0,1293008,1293008,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,45.0,45.2,4889,4910
2021-06-23 03:36:06.780348,6:31:08.930000,OFF,MODE_15W_6CORE,15,19,11,11,8,11,0,0,0,1292904,1292904,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,45.0,45.1,4190,4902
2021-06-23 03:36:07.296764,6:31:09.450000,OFF,MODE_15W_6CORE,7,8,5,7,6,5,0,0,0,1293280,1293280,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,44.5,45.1,3821,4891
2021-06-23 03:36:07.807226,6:31:09.960000,OFF,MODE_15W_6CORE,4,7,9,3,4,7,0,0,0,1292964,1292964,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,45.0,45.1,3528,4878
2021-06-23 03:36:08.321308,6:31:10.480000,OFF,MODE_15W_6CORE,13,14,8,13,10,8,0,0,0,1292524,1292524,0,150,OFF,OFF,OFF,0.0,44.0,44.5,46.0,44.5,45.1,3610,4865
2021-06-23 03:36:08.835059,6:31:10.990000,OFF,MODE_15W_6CORE,10,9,18,18,9,11,0,0,0,1293264,1293264,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,45.0,44.75,3774,4854
2021-06-23 03:36:09.358737,6:31:11.510000,OFF,MODE_15W_6CORE,5,1,2,7,9,5,0,0,0,1293996,1293996,0,150,OFF,OFF,OFF,0.0,43.5,44.0,46.0,45.0,44.75,3651,4842
2021-06-23 03:36:09.870403,6:31:12.020000,OFF,MODE_15W_6CORE,9,10,7,1,5,13,0,0,0,1292916,1292916,0,150,OFF,OFF,OFF,0.0,43.5,44.5,46.0,45.0,44.75,3528,4829
2021-06-23 03:36:10.384044,6:31:12.540000,OFF,MODE_15W_6CORE,11,11,8,15,9,13,2,0,0,1293036,1293036,0,150,OFF,OFF,OFF,0.0,44.0,44.0,46.0,44.5,45.1,3569,4817
