time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-14 21:06:45.640552,0:05:01.350000,OFF,MODE_15W_6CORE,20,18,22,15,25,16,12,0,0,1285376,1285376,0,150,OFF,OFF,OFF,0.0,26.5,27.0,29.0,27.0,27.45,2662,2538
2021-06-14 21:06:46.174879,0:05:01.880000,OFF,MODE_15W_6CORE,14,16,7,5,20,11,0,0,0,1286120,1286120,0,150,OFF,OFF,OFF,0.0,26.5,27.0,28.5,27.5,27.75,2580,2540
2021-06-14 21:06:46.698402,0:05:02.400000,OFF,MODE_15W_6CORE,8,11,10,14,11,7,0,0,0,1286704,1286704,0,150,OFF,OFF,OFF,0.0,26.5,27.0,28.5,27.5,27.75,2416,2536
2021-06-14 21:06:47.234146,0:05:02.940000,OFF,MODE_15W_6CORE,13,14,12,15,16,15,0,0,0,1285640,1285640,0,150,OFF,OFF,OFF,0.0,26.5,27.0,28.5,27.5,27.6,2293,2527
2021-06-14 21:06:47.773361,0:05:03.480000,OFF,MODE_15W_6CORE,19,22,15,21,16,16,0,0,0,1285712,1285712,0,150,OFF,OFF,OFF,0.0,27.0,27.0,28.5,27.5,27.6,2580,2529
2021-06-14 21:06:48.289404,0:05:04,OFF,MODE_15W_6CORE,15,22,11,15,8,11,0,0,0,1286260,1286260,0,150,OFF,OFF,OFF,0.0,26.5,27.0,29.0,27.5,27.6,2539,2529
2021-06-14 21:06:48.820558,0:05:04.530000,OFF,MODE_15W_6CORE,11,16,16,12,12,7,0,0,0,1287012,1287012,0,150,OFF,OFF,OFF,0.0,26.5,27.0,28.5,27.5,27.6,2375,2524
2021-06-14 21:06:49.353886,0:05:05.060000,OFF,MODE_15W_6CORE,13,11,13,15,13,9,0,0,0,1285396,1285396,0,150,OFF,OFF,OFF,0.0,26.5,27.0,28.5,27.5,27.6,2334,2519
2021-06-14 21:06:49.886042,0:05:05.590000,OFF,MODE_15W_6CORE,17,11,17,21,25,18,0,0,0,1284972,1284972,0,150,OFF,OFF,OFF,0.0,26.5,27.5,28.5,27.5,27.6,2621,2522
2021-06-14 21:06:50.424425,0:05:06.130000,OFF,MODE_15W_6CORE,11,18,16,16,15,9,0,0,0,1286848,1286848,0,150,OFF,OFF,OFF,0.0,26.5,27.0,28.5,27.5,27.75,2621,2524
2021-06-14 21:06:50.947859,0:05:06.660000,OFF,MODE_15W_6CORE,7,9,9,15,15,13,0,0,0,1286688,1286688,0,150,OFF,OFF,OFF,0.0,27.0,27.5,28.5,27.5,27.75,2416,2521
