2021-06-22 21:20:24,250 - Number of images sent1
2021-06-22 21:20:25,490 - The Prediction Value received214.0
2021-06-22 21:20:25,490 - Cycle response time is :1.691
2021-06-22 21:20:25,601 - Number of images sent2
2021-06-22 21:20:27,165 - The Prediction Value received214.0
2021-06-22 21:20:27,167 - Cycle response time is :1.671
2021-06-22 21:20:27,364 - Number of images sent3
2021-06-22 21:20:28,801 - The Prediction Value received214.0
2021-06-22 21:20:28,807 - Cycle response time is :1.548
2021-06-22 21:20:28,986 - Number of images sent4
2021-06-22 21:20:30,728 - The Prediction Value received214.0
2021-06-22 21:20:30,729 - Cycle response time is :1.85
2021-06-22 21:20:30,869 - Number of images sent5
2021-06-22 21:20:32,160 - The Prediction Value received214.0
2021-06-22 21:20:32,162 - Cycle response time is :1.398
2021-06-22 21:20:32,270 - Number of images sent6
2021-06-22 21:20:33,842 - The Prediction Value received214.0
2021-06-22 21:20:33,845 - Cycle response time is :1.679
2021-06-22 21:20:33,956 - Number of images sent7
2021-06-22 21:20:35,633 - The Prediction Value received214.0
2021-06-22 21:20:35,635 - Cycle response time is :1.784
2021-06-22 21:20:35,748 - Number of images sent8
2021-06-22 21:20:37,120 - The Prediction Value received214.0
2021-06-22 21:20:37,123 - Cycle response time is :1.479
2021-06-22 21:20:37,335 - Number of images sent9
2021-06-22 21:20:38,932 - The Prediction Value received214.0
2021-06-22 21:20:38,933 - Cycle response time is :1.702
2021-06-22 21:20:39,050 - Number of images sent10
2021-06-22 21:20:40,697 - The Prediction Value received214.0
2021-06-22 21:20:40,700 - Cycle response time is :1.75
2021-06-22 21:20:40,825 - Number of images sent11
2021-06-22 21:20:42,122 - The Prediction Value received214.0
2021-06-22 21:20:42,123 - Cycle response time is :1.4
2021-06-22 21:20:42,240 - Number of images sent12
2021-06-22 21:20:43,689 - The Prediction Value received214.0
2021-06-22 21:20:43,691 - Cycle response time is :1.561
2021-06-22 21:20:43,798 - Number of images sent13
2021-06-22 21:20:45,173 - The Prediction Value received214.0
2021-06-22 21:20:45,173 - Cycle response time is :1.478
2021-06-22 21:20:45,279 - Number of images sent14
2021-06-22 21:20:46,331 - The Prediction Value received214.0
2021-06-22 21:20:46,331 - Cycle response time is :1.154
2021-06-22 21:20:46,442 - Number of images sent15
2021-06-22 21:20:47,676 - The Prediction Value received214.0
2021-06-22 21:20:47,678 - Cycle response time is :1.337
2021-06-22 21:20:47,804 - Number of images sent16
2021-06-22 21:20:49,040 - The Prediction Value received214.0
2021-06-22 21:20:49,042 - Cycle response time is :1.34
2021-06-22 21:20:49,150 - Number of images sent17
2021-06-22 21:21:12,694 - Number of images sent1
2021-06-22 21:21:13,849 - The Prediction Value received214.0
2021-06-22 21:21:13,850 - Cycle response time is :1.591
2021-06-22 21:21:13,960 - Number of images sent2
2021-06-22 21:21:16,054 - The Prediction Value received214.0
2021-06-22 21:21:16,055 - Cycle response time is :2.202
2021-06-22 21:21:16,166 - Number of images sent3
2021-06-22 21:21:18,013 - The Prediction Value received214.0
2021-06-22 21:21:18,016 - Cycle response time is :1.956
2021-06-22 21:21:18,136 - Number of images sent4
2021-06-22 21:21:19,970 - The Prediction Value received214.0
2021-06-22 21:21:19,972 - Cycle response time is :1.939
2021-06-22 21:21:20,081 - Number of images sent5
2021-06-22 21:21:22,153 - The Prediction Value received214.0
2021-06-22 21:21:22,156 - Cycle response time is :2.178
2021-06-22 21:21:22,275 - Number of images sent6
2021-06-22 21:21:24,196 - The Prediction Value received214.0
2021-06-22 21:21:24,197 - Cycle response time is :2.025
2021-06-22 21:21:24,309 - Number of images sent7
2021-06-22 21:21:26,106 - The Prediction Value received214.0
2021-06-22 21:21:26,108 - Cycle response time is :1.905
2021-06-22 21:21:26,217 - Number of images sent8
2021-06-22 21:21:27,787 - The Prediction Value received214.0
2021-06-22 21:21:27,790 - Cycle response time is :1.676
2021-06-22 21:21:27,899 - Number of images sent9
2021-06-22 21:21:29,712 - The Prediction Value received214.0
2021-06-22 21:21:29,714 - Cycle response time is :1.918
2021-06-22 21:21:29,892 - Number of images sent10
2021-06-22 21:21:31,614 - The Prediction Value received214.0
2021-06-22 21:21:31,616 - Cycle response time is :1.831
2021-06-22 21:21:31,722 - Number of images sent11
2021-06-22 21:21:33,297 - The Prediction Value received214.0
2021-06-22 21:21:33,297 - Cycle response time is :1.677
2021-06-22 21:21:33,406 - Number of images sent12
2021-06-22 21:21:35,166 - The Prediction Value received214.0
2021-06-22 21:21:35,168 - Cycle response time is :1.868
2021-06-22 21:21:35,289 - Number of images sent13
2021-06-22 21:21:36,998 - The Prediction Value received214.0
2021-06-22 21:21:36,999 - Cycle response time is :1.816
2021-06-22 21:21:37,111 - Number of images sent14
2021-06-22 21:21:38,355 - The Prediction Value received214.0
2021-06-22 21:21:38,357 - Cycle response time is :1.351
2021-06-22 21:21:38,465 - Number of images sent15
2021-06-22 21:21:40,045 - The Prediction Value received214.0
2021-06-22 21:21:40,047 - Cycle response time is :1.686
2021-06-22 21:21:40,157 - Number of images sent16
2021-06-22 21:21:41,812 - The Prediction Value received214.0
2021-06-22 21:21:41,813 - Cycle response time is :1.759
2021-06-22 21:21:41,930 - Number of images sent17
2021-06-22 21:21:44,057 - The Prediction Value received214.0
2021-06-22 21:21:44,058 - Cycle response time is :2.231
2021-06-22 21:21:44,168 - Number of images sent18
2021-06-22 21:21:45,558 - The Prediction Value received214.0
2021-06-22 21:21:45,561 - Cycle response time is :1.498
2021-06-22 21:21:45,672 - Number of images sent19
2021-06-22 21:21:47,928 - The Prediction Value received214.0
2021-06-22 21:21:47,930 - Cycle response time is :2.361
2021-06-22 21:21:48,088 - Number of images sent20
2021-06-22 21:21:49,854 - The Prediction Value received214.0
2021-06-22 21:21:49,856 - Cycle response time is :1.874
2021-06-22 21:21:49,980 - Number of images sent21
2021-06-22 21:21:51,743 - The Prediction Value received214.0
2021-06-22 21:21:51,744 - Cycle response time is :1.868
2021-06-22 21:21:51,882 - Number of images sent22
2021-06-22 21:21:53,145 - The Prediction Value received214.0
2021-06-22 21:21:53,146 - Cycle response time is :1.366
2021-06-22 21:21:53,253 - Number of images sent23
2021-06-22 21:21:54,832 - The Prediction Value received214.0
2021-06-22 21:21:54,834 - Cycle response time is :1.686
2021-06-22 21:21:54,950 - Number of images sent24
2021-06-22 21:21:56,552 - The Prediction Value received214.0
2021-06-22 21:21:56,555 - Cycle response time is :1.709
2021-06-22 21:21:56,668 - Number of images sent25
2021-06-22 21:21:58,440 - The Prediction Value received214.0
2021-06-22 21:21:58,443 - Cycle response time is :1.881
2021-06-22 21:21:58,562 - Number of images sent26
2021-06-22 21:21:59,725 - The Prediction Value received214.0
2021-06-22 21:21:59,728 - Cycle response time is :1.27
2021-06-22 21:21:59,942 - Number of images sent27
2021-06-22 21:22:01,315 - The Prediction Value received214.0
2021-06-22 21:22:01,316 - Cycle response time is :1.476
2021-06-22 21:22:01,424 - Number of images sent28
2021-06-22 21:22:02,785 - The Prediction Value received214.0
2021-06-22 21:22:02,785 - Cycle response time is :1.465
2021-06-22 21:22:02,897 - Number of images sent29
2021-06-22 21:22:08,405 - The Prediction Value received214.0
2021-06-22 21:22:08,406 - Cycle response time is :5.615
2021-06-22 21:22:08,514 - Number of images sent30
2021-06-22 21:22:10,808 - The Prediction Value received214.0
2021-06-22 21:22:10,812 - Cycle response time is :2.401
