2021-06-22 21:17:28,970 - Number of images sent1
2021-06-22 21:17:30,193 - The Prediction Value received214.0
2021-06-22 21:17:30,194 - Cycle response time is :1.509
2021-06-22 21:17:30,378 - Number of images sent2
2021-06-22 21:17:31,634 - The Prediction Value received214.0
2021-06-22 21:17:31,636 - Cycle response time is :1.363
2021-06-22 21:17:31,746 - Number of images sent3
2021-06-22 21:17:33,133 - The Prediction Value received214.0
2021-06-22 21:17:33,134 - Cycle response time is :1.494
2021-06-22 21:17:33,248 - Number of images sent4
2021-06-22 21:17:34,679 - The Prediction Value received214.0
2021-06-22 21:17:34,681 - Cycle response time is :1.54
2021-06-22 21:17:34,820 - Number of images sent5
2021-06-22 21:17:36,241 - The Prediction Value received214.0
2021-06-22 21:17:36,242 - Cycle response time is :1.528
2021-06-22 21:17:36,396 - Number of images sent6
2021-06-22 21:17:37,650 - The Prediction Value received214.0
2021-06-22 21:17:37,653 - Cycle response time is :1.363
2021-06-22 21:17:37,774 - Number of images sent7
2021-06-22 21:17:38,762 - The Prediction Value received214.0
2021-06-22 21:17:38,762 - Cycle response time is :1.093
2021-06-22 21:17:38,948 - Number of images sent8
2021-06-22 21:17:39,764 - The Prediction Value received214.0
2021-06-22 21:17:39,767 - Cycle response time is :0.921
2021-06-22 21:17:39,897 - Number of images sent9
2021-06-22 21:17:40,855 - The Prediction Value received214.0
2021-06-22 21:17:40,860 - Cycle response time is :1.067
2021-06-22 21:17:40,971 - Number of images sent10
2021-06-22 21:17:41,876 - The Prediction Value received214.0
2021-06-22 21:17:41,878 - Cycle response time is :1.013
2021-06-22 21:17:41,998 - Number of images sent11
2021-06-22 21:17:42,764 - The Prediction Value received214.0
2021-06-22 21:17:42,766 - Cycle response time is :0.872
2021-06-22 21:17:42,876 - Number of images sent12
2021-06-22 21:17:43,738 - The Prediction Value received214.0
2021-06-22 21:17:43,740 - Cycle response time is :0.966
2021-06-22 21:17:43,873 - Number of images sent13
2021-06-22 21:17:44,648 - The Prediction Value received214.0
2021-06-22 21:17:44,650 - Cycle response time is :0.884
2021-06-22 21:17:44,760 - Number of images sent14
2021-06-22 21:17:45,518 - The Prediction Value received214.0
2021-06-22 21:17:45,521 - Cycle response time is :0.865
2021-06-22 21:17:45,632 - Number of images sent15
