2021-06-22 21:23:32,829 - Number of images sent1
2021-06-22 21:23:33,982 - The Prediction Value received214.0
2021-06-22 21:23:33,983 - Cycle response time is :1.316
2021-06-22 21:23:34,118 - Number of images sent2
2021-06-22 21:23:35,126 - The Prediction Value received214.0
2021-06-22 21:23:35,128 - Cycle response time is :1.112
2021-06-22 21:23:35,236 - Number of images sent3
2021-06-22 21:23:36,158 - The Prediction Value received214.0
2021-06-22 21:23:36,159 - Cycle response time is :1.026
2021-06-22 21:23:36,282 - Number of images sent4
2021-06-22 21:23:37,310 - The Prediction Value received214.0
2021-06-22 21:23:37,311 - Cycle response time is :1.137
2021-06-22 21:23:37,436 - Number of images sent5
2021-06-22 21:23:38,274 - The Prediction Value received214.0
2021-06-22 21:23:38,274 - Cycle response time is :0.945
2021-06-22 21:23:38,385 - Number of images sent6
2021-06-22 21:23:39,451 - The Prediction Value received214.0
2021-06-22 21:23:39,451 - Cycle response time is :1.172
2021-06-22 21:23:39,557 - Number of images sent7
2021-06-22 21:23:40,550 - The Prediction Value received214.0
2021-06-22 21:23:40,552 - Cycle response time is :1.097
2021-06-22 21:23:40,690 - Number of images sent8
2021-06-22 21:23:41,559 - The Prediction Value received214.0
2021-06-22 21:23:41,560 - Cycle response time is :0.973
2021-06-22 21:23:41,672 - Number of images sent9
2021-06-22 21:23:42,529 - The Prediction Value received214.0
2021-06-22 21:23:42,534 - Cycle response time is :0.969
2021-06-22 21:23:42,707 - Number of images sent10
2021-06-22 21:23:43,664 - The Prediction Value received214.0
2021-06-22 21:23:43,665 - Cycle response time is :1.062
2021-06-22 21:23:43,772 - Number of images sent11
2021-06-22 21:23:44,646 - The Prediction Value received214.0
2021-06-22 21:23:44,647 - Cycle response time is :0.979
2021-06-22 21:23:44,758 - Number of images sent12
2021-06-22 21:23:46,256 - The Prediction Value received214.0
2021-06-22 21:23:46,258 - Cycle response time is :1.606
2021-06-22 21:23:46,395 - Number of images sent13
2021-06-22 21:23:47,503 - The Prediction Value received214.0
2021-06-22 21:23:47,506 - Cycle response time is :1.213
2021-06-22 21:23:47,615 - Number of images sent14
2021-06-22 21:23:48,534 - The Prediction Value received214.0
2021-06-22 21:23:48,536 - Cycle response time is :1.026
2021-06-22 21:23:48,645 - Number of images sent15
2021-06-22 21:23:49,708 - The Prediction Value received214.0
2021-06-22 21:23:49,711 - Cycle response time is :1.17
2021-06-22 21:23:49,821 - Number of images sent16
2021-06-22 21:23:50,845 - The Prediction Value received214.0
2021-06-22 21:23:50,846 - Cycle response time is :1.13
2021-06-22 21:23:50,954 - Number of images sent17
2021-06-22 21:23:52,015 - The Prediction Value received214.0
2021-06-22 21:23:52,015 - Cycle response time is :1.164
2021-06-22 21:23:52,125 - Number of images sent18
2021-06-22 21:23:53,079 - The Prediction Value received214.0
2021-06-22 21:23:53,083 - Cycle response time is :1.063
2021-06-22 21:23:53,193 - Number of images sent19
2021-06-22 21:23:54,244 - The Prediction Value received214.0
2021-06-22 21:23:54,245 - Cycle response time is :1.156
2021-06-22 21:23:54,357 - Number of images sent20
2021-06-22 21:23:55,346 - The Prediction Value received214.0
2021-06-22 21:23:55,348 - Cycle response time is :1.096
2021-06-22 21:23:55,486 - Number of images sent21
2021-06-22 21:23:56,376 - The Prediction Value received214.0
2021-06-22 21:23:56,377 - Cycle response time is :0.995
2021-06-22 21:23:56,482 - Number of images sent22
2021-06-22 21:23:57,273 - The Prediction Value received214.0
2021-06-22 21:23:57,273 - Cycle response time is :0.893
2021-06-22 21:23:57,396 - Number of images sent23
2021-06-22 21:23:58,208 - The Prediction Value received214.0
2021-06-22 21:23:58,210 - Cycle response time is :0.919
2021-06-22 21:23:58,334 - Number of images sent24
2021-06-22 21:23:59,116 - The Prediction Value received214.0
2021-06-22 21:23:59,117 - Cycle response time is :0.889
2021-06-22 21:23:59,231 - Number of images sent25
2021-06-22 21:24:00,053 - The Prediction Value received214.0
2021-06-22 21:24:00,056 - Cycle response time is :0.932
2021-06-22 21:24:00,166 - Number of images sent26
2021-06-22 21:24:01,013 - The Prediction Value received214.0
2021-06-22 21:24:01,015 - Cycle response time is :0.955
2021-06-22 21:24:01,128 - Number of images sent27
2021-06-22 21:24:02,073 - The Prediction Value received214.0
2021-06-22 21:24:02,073 - Cycle response time is :1.05
2021-06-22 21:24:02,181 - Number of images sent28
2021-06-22 21:24:03,062 - The Prediction Value received214.0
2021-06-22 21:24:03,066 - Cycle response time is :0.989
2021-06-22 21:24:03,191 - Number of images sent29
2021-06-22 21:24:04,045 - The Prediction Value received214.0
2021-06-22 21:24:04,046 - Cycle response time is :0.958
2021-06-22 21:24:04,150 - Number of images sent30
2021-06-22 21:24:04,914 - The Prediction Value received214.0
2021-06-22 21:24:04,916 - Cycle response time is :0.868
