2021-06-22 21:26:39,641 - Number of images sent1
2021-06-22 21:26:41,851 - The Prediction Value received214.0
2021-06-22 21:26:41,854 - Cycle response time is :3.073
2021-06-22 21:26:42,041 - Number of images sent2
2021-06-22 21:26:44,783 - The Prediction Value received214.0
2021-06-22 21:26:44,784 - Cycle response time is :2.849
2021-06-22 21:26:44,890 - Number of images sent3
2021-06-22 21:26:55,286 - The Prediction Value received214.0
2021-06-22 21:26:55,288 - Cycle response time is :10.5
2021-06-22 21:26:55,405 - Number of images sent4
2021-06-22 21:26:57,604 - The Prediction Value received214.0
2021-06-22 21:26:57,606 - Cycle response time is :2.307
2021-06-22 21:26:57,790 - Number of images sent5
2021-06-22 21:27:01,184 - The Prediction Value received214.0
2021-06-22 21:27:01,185 - Cycle response time is :3.502
2021-06-22 21:27:01,622 - Number of images sent6
2021-06-22 21:27:11,043 - The Prediction Value received214.0
2021-06-22 21:27:11,043 - Cycle response time is :9.527
2021-06-22 21:27:11,153 - Number of images sent7
2021-06-22 21:27:13,130 - The Prediction Value received214.0
2021-06-22 21:27:13,132 - Cycle response time is :2.084
2021-06-22 21:27:13,238 - Number of images sent8
2021-06-22 21:27:14,820 - The Prediction Value received214.0
2021-06-22 21:27:14,821 - Cycle response time is :1.684
2021-06-22 21:27:14,932 - Number of images sent9
2021-06-22 21:27:17,358 - The Prediction Value received214.0
2021-06-22 21:27:17,361 - Cycle response time is :2.536
2021-06-22 21:27:17,491 - Number of images sent10
2021-06-22 21:27:31,205 - The Prediction Value received214.0
2021-06-22 21:27:31,208 - Cycle response time is :13.819
2021-06-22 21:27:31,330 - Number of images sent11
2021-06-22 21:27:38,503 - The Prediction Value received214.0
2021-06-22 21:27:38,504 - Cycle response time is :7.278
2021-06-22 21:27:38,701 - Number of images sent12
2021-06-22 21:27:46,243 - The Prediction Value received214.0
2021-06-22 21:27:46,246 - Cycle response time is :7.65
2021-06-22 21:27:46,363 - Number of images sent13
2021-06-22 21:27:48,682 - The Prediction Value received214.0
2021-06-22 21:27:48,685 - Cycle response time is :2.424
2021-06-22 21:27:48,810 - Number of images sent14
2021-06-22 21:27:50,876 - The Prediction Value received214.0
2021-06-22 21:27:50,878 - Cycle response time is :2.171
2021-06-22 21:27:50,988 - Number of images sent15
2021-06-22 21:27:54,785 - The Prediction Value received214.0
2021-06-22 21:27:54,789 - Cycle response time is :3.903
2021-06-22 21:27:55,120 - Number of images sent16
2021-06-22 21:28:33,750 - The Prediction Value received214.0
2021-06-22 21:28:33,752 - Cycle response time is :38.738
2021-06-22 21:28:33,904 - Number of images sent17
2021-06-22 21:28:35,297 - The Prediction Value received214.0
2021-06-22 21:28:35,297 - Cycle response time is :1.5
2021-06-22 21:28:35,406 - Number of images sent18
2021-06-22 21:28:36,902 - The Prediction Value received214.0
2021-06-22 21:28:36,904 - Cycle response time is :1.603
2021-06-22 21:28:37,016 - Number of images sent19
2021-06-22 21:28:38,294 - The Prediction Value received214.0
2021-06-22 21:28:38,295 - Cycle response time is :1.384
2021-06-22 21:28:38,408 - Number of images sent20
2021-06-22 21:28:40,150 - The Prediction Value received214.0
2021-06-22 21:28:40,151 - Cycle response time is :1.849
2021-06-22 21:28:40,269 - Number of images sent21
2021-06-22 21:28:41,200 - The Prediction Value received214.0
2021-06-22 21:28:41,202 - Cycle response time is :1.034
2021-06-22 21:28:41,310 - Number of images sent22
2021-06-22 21:28:41,993 - The Prediction Value received214.0
2021-06-22 21:28:41,996 - Cycle response time is :0.79
2021-06-22 21:28:42,104 - Number of images sent23
2021-06-22 21:28:42,923 - The Prediction Value received214.0
2021-06-22 21:28:42,925 - Cycle response time is :0.924
2021-06-22 21:28:43,037 - Number of images sent24
2021-06-22 21:28:43,881 - The Prediction Value received214.0
2021-06-22 21:28:43,884 - Cycle response time is :0.954
2021-06-22 21:28:43,996 - Number of images sent25
2021-06-22 21:28:44,848 - The Prediction Value received214.0
2021-06-22 21:28:44,849 - Cycle response time is :0.956
2021-06-22 21:28:44,971 - Number of images sent26
2021-06-22 21:28:45,797 - The Prediction Value received214.0
2021-06-22 21:28:45,800 - Cycle response time is :0.933
2021-06-22 21:28:45,943 - Number of images sent27
2021-06-22 21:28:46,755 - The Prediction Value received214.0
2021-06-22 21:28:46,758 - Cycle response time is :0.918
2021-06-22 21:28:46,867 - Number of images sent28
2021-06-22 21:28:47,669 - The Prediction Value received214.0
2021-06-22 21:28:47,670 - Cycle response time is :0.906
2021-06-22 21:28:47,776 - Number of images sent29
2021-06-22 21:28:48,530 - The Prediction Value received214.0
2021-06-22 21:28:48,530 - Cycle response time is :0.857
2021-06-22 21:28:48,636 - Number of images sent30
2021-06-22 21:28:49,394 - The Prediction Value received214.0
2021-06-22 21:28:49,396 - Cycle response time is :0.862
