2021-06-22 21:29:02,496 - Number of images sent1
2021-06-22 21:29:05,208 - The Prediction Value received214.0
2021-06-22 21:29:05,210 - Cycle response time is :3.062
2021-06-22 21:29:05,327 - Number of images sent2
2021-06-22 21:29:08,310 - The Prediction Value received214.0
2021-06-22 21:29:08,312 - Cycle response time is :3.09
2021-06-22 21:29:08,426 - Number of images sent3
2021-06-22 21:29:20,349 - The Prediction Value received214.0
2021-06-22 21:29:20,351 - Cycle response time is :12.031
2021-06-22 21:29:20,632 - Number of images sent4
2021-06-22 21:29:25,301 - The Prediction Value received214.0
2021-06-22 21:29:25,303 - Cycle response time is :4.779
2021-06-22 21:29:25,424 - Number of images sent5
2021-06-22 21:29:28,596 - The Prediction Value received214.0
2021-06-22 21:29:28,597 - Cycle response time is :3.278
2021-06-22 21:29:28,711 - Number of images sent6
2021-06-22 21:29:43,170 - The Prediction Value received214.0
2021-06-22 21:29:43,173 - Cycle response time is :14.569
2021-06-22 21:29:43,292 - Number of images sent7
2021-06-22 21:29:50,815 - The Prediction Value received214.0
2021-06-22 21:29:50,816 - Cycle response time is :7.628
2021-06-22 21:29:50,922 - Number of images sent8
2021-06-22 21:29:53,758 - The Prediction Value received214.0
2021-06-22 21:29:53,760 - Cycle response time is :2.941
2021-06-22 21:29:53,872 - Number of images sent9
2021-06-22 21:29:56,306 - The Prediction Value received214.0
2021-06-22 21:29:56,307 - Cycle response time is :2.543
2021-06-22 21:29:56,418 - Number of images sent10
2021-06-22 21:29:58,485 - The Prediction Value received214.0
2021-06-22 21:29:58,486 - Cycle response time is :2.171
2021-06-22 21:29:58,613 - Number of images sent11
2021-06-22 21:30:04,082 - The Prediction Value received214.0
2021-06-22 21:30:04,083 - Cycle response time is :5.575
2021-06-22 21:30:04,211 - Number of images sent12
2021-06-22 21:30:05,951 - The Prediction Value received214.0
2021-06-22 21:30:05,952 - Cycle response time is :1.847
2021-06-22 21:30:06,058 - Number of images sent13
2021-06-22 21:30:09,502 - The Prediction Value received214.0
2021-06-22 21:30:09,504 - Cycle response time is :3.549
2021-06-22 21:30:09,615 - Number of images sent14
2021-06-22 21:30:11,670 - The Prediction Value received214.0
2021-06-22 21:30:11,672 - Cycle response time is :2.163
2021-06-22 21:30:11,781 - Number of images sent15
2021-06-22 21:30:13,333 - The Prediction Value received214.0
2021-06-22 21:30:13,336 - Cycle response time is :1.659
2021-06-22 21:30:13,450 - Number of images sent16
2021-06-22 21:30:19,028 - The Prediction Value received214.0
2021-06-22 21:30:19,028 - Cycle response time is :5.679
2021-06-22 21:30:19,153 - Number of images sent17
2021-06-22 21:30:20,418 - The Prediction Value received214.0
2021-06-22 21:30:20,420 - Cycle response time is :1.372
2021-06-22 21:30:20,529 - Number of images sent18
2021-06-22 21:30:23,624 - The Prediction Value received214.0
2021-06-22 21:30:23,628 - Cycle response time is :3.201
2021-06-22 21:30:23,796 - Number of images sent19
2021-06-22 21:30:29,209 - The Prediction Value received214.0
2021-06-22 21:30:29,212 - Cycle response time is :5.518
2021-06-22 21:30:29,321 - Number of images sent20
2021-06-22 21:30:31,310 - The Prediction Value received214.0
2021-06-22 21:30:31,313 - Cycle response time is :2.097
2021-06-22 21:30:31,422 - Number of images sent21
2021-06-22 21:30:41,773 - The Prediction Value received214.0
2021-06-22 21:30:41,784 - Cycle response time is :10.466
2021-06-22 21:30:41,908 - Number of images sent22
2021-06-22 21:30:46,092 - The Prediction Value received214.0
2021-06-22 21:30:46,093 - Cycle response time is :4.287
2021-06-22 21:30:46,241 - Number of images sent23
2021-06-22 21:30:56,263 - The Prediction Value received214.0
2021-06-22 21:30:56,265 - Cycle response time is :10.13
2021-06-22 21:30:56,377 - Number of images sent24
