2021-06-22 21:25:04,253 - Number of images sent1
2021-06-22 21:25:04,993 - The Prediction Value received214.0
2021-06-22 21:25:04,993 - Cycle response time is :0.882
2021-06-22 21:25:05,098 - Number of images sent2
2021-06-22 21:25:05,935 - The Prediction Value received214.0
2021-06-22 21:25:05,938 - Cycle response time is :0.941
2021-06-22 21:25:06,046 - Number of images sent3
2021-06-22 21:25:06,761 - The Prediction Value received214.0
2021-06-22 21:25:06,763 - Cycle response time is :0.821
2021-06-22 21:25:06,872 - Number of images sent4
2021-06-22 21:25:07,729 - The Prediction Value received214.0
2021-06-22 21:25:07,729 - Cycle response time is :0.961
2021-06-22 21:25:07,841 - Number of images sent5
2021-06-22 21:25:08,613 - The Prediction Value received214.0
2021-06-22 21:25:08,616 - Cycle response time is :0.877
2021-06-22 21:25:08,745 - Number of images sent6
2021-06-22 21:25:09,549 - The Prediction Value received214.0
2021-06-22 21:25:09,551 - Cycle response time is :0.908
2021-06-22 21:25:09,660 - Number of images sent7
2021-06-22 21:25:10,519 - The Prediction Value received214.0
2021-06-22 21:25:10,522 - Cycle response time is :0.966
2021-06-22 21:25:10,634 - Number of images sent8
2021-06-22 21:25:11,411 - The Prediction Value received214.0
2021-06-22 21:25:11,412 - Cycle response time is :0.885
2021-06-22 21:25:11,519 - Number of images sent9
2021-06-22 21:25:12,404 - The Prediction Value received214.0
2021-06-22 21:25:12,406 - Cycle response time is :0.99
2021-06-22 21:25:12,515 - Number of images sent10
2021-06-22 21:25:13,351 - The Prediction Value received214.0
2021-06-22 21:25:13,352 - Cycle response time is :0.941
2021-06-22 21:25:13,461 - Number of images sent11
2021-06-22 21:25:14,239 - The Prediction Value received214.0
2021-06-22 21:25:14,240 - Cycle response time is :0.883
2021-06-22 21:25:14,378 - Number of images sent12
2021-06-22 21:25:15,271 - The Prediction Value received214.0
2021-06-22 21:25:15,273 - Cycle response time is :1.0
2021-06-22 21:25:15,383 - Number of images sent13
2021-06-22 21:25:16,419 - The Prediction Value received214.0
2021-06-22 21:25:16,421 - Cycle response time is :1.143
2021-06-22 21:25:16,532 - Number of images sent14
2021-06-22 21:25:17,272 - The Prediction Value received214.0
